INSERT INTO CUSTOMERS VALUES (customer_id,person_id,'name',zipcode);
INSERT INTO CUSTOMERS VALUES (30786325585670,7646,'Brown',874);
INSERT INTO CUSTOMERS VALUES (32985348834756,7647,'Kaczmarek',1277);
INSERT INTO CUSTOMERS VALUES (32985348836137,7648,'Zhang',393);
INSERT INTO CUSTOMERS VALUES (347,7649,'Li',313);
INSERT INTO CUSTOMERS VALUES (864,7650,'Foxx',1413);
INSERT INTO CUSTOMERS VALUES (1375,7651,'Cardenas',742);
INSERT INTO CUSTOMERS VALUES (1704,7652,'Nguyen',941);
INSERT INTO CUSTOMERS VALUES (2445,7653,'Zaland',951);
INSERT INTO CUSTOMERS VALUES (5510,7654,'Yamada',702);
INSERT INTO CUSTOMERS VALUES (5813,7655,'Chan',1301);
INSERT INTO CUSTOMERS VALUES (10494,7656,'Silva',592);
INSERT INTO CUSTOMERS VALUES (2199023256717,7657,'Kato',698);
INSERT INTO CUSTOMERS VALUES (2199023258611,7658,'Cejas',975);
INSERT INTO CUSTOMERS VALUES (2199023262163,7659,'Li',403);
INSERT INTO CUSTOMERS VALUES (2199023264185,7660,'Zhang',359);
INSERT INTO CUSTOMERS VALUES (2199023264572,7661,'Brown',896);
INSERT INTO CUSTOMERS VALUES (2199023264626,7662,'Irigoyen',971);
INSERT INTO CUSTOMERS VALUES (2199023265178,7663,'Hu',326);
INSERT INTO CUSTOMERS VALUES (4398046512678,7664,'Angello',1147);
INSERT INTO CUSTOMERS VALUES (4398046512919,7665,'Yang',496);
INSERT INTO CUSTOMERS VALUES (4398046512948,7666,'Adhia',1376);
INSERT INTO CUSTOMERS VALUES (4398046513326,7667,'Hu',497);
INSERT INTO CUSTOMERS VALUES (4398046513528,7668,'Pham',943);
INSERT INTO CUSTOMERS VALUES (4398046516751,7669,'Popov',857);
INSERT INTO CUSTOMERS VALUES (4398046519309,7670,'Li',400);
INSERT INTO CUSTOMERS VALUES (4398046521212,7671,'Yang',428);
INSERT INTO CUSTOMERS VALUES (6597069770928,7672,'Wu',375);
INSERT INTO CUSTOMERS VALUES (6597069772760,7673,'Zhang',422);
INSERT INTO CUSTOMERS VALUES (6597069777021,7674,'Achiou',964);
INSERT INTO CUSTOMERS VALUES (6597069777269,7675,'Liu',367);
INSERT INTO CUSTOMERS VALUES (8796093025132,7676,'Ankipans',526);
INSERT INTO CUSTOMERS VALUES (8796093027077,7677,'Lee',1208);
INSERT INTO CUSTOMERS VALUES (8796093028920,7678,'Ahmed',786);
INSERT INTO CUSTOMERS VALUES (8796093030586,7679,'Qureshi',780);
INSERT INTO CUSTOMERS VALUES (8796093031294,7680,'Bona',1043);
INSERT INTO CUSTOMERS VALUES (8796093032415,7681,'Coetzee',1332);
INSERT INTO CUSTOMERS VALUES (10995116281197,7682,'Ho',915);
INSERT INTO CUSTOMERS VALUES (10995116282217,7683,'Codreanu',1226);
INSERT INTO CUSTOMERS VALUES (10995116282926,7684,'Rodriguez',1428);
INSERT INTO CUSTOMERS VALUES (10995116283050,7685,'Qaderi',954);
INSERT INTO CUSTOMERS VALUES (10995116283163,7686,'Thanh',931);
INSERT INTO CUSTOMERS VALUES (10995116286313,7687,'Ito',692);
INSERT INTO CUSTOMERS VALUES (13194139533373,7688,'Kurková',1080);
INSERT INTO CUSTOMERS VALUES (13194139535213,7689,'Johansson',1370);
INSERT INTO CUSTOMERS VALUES (13194139538636,7690,'Zhang',344);
INSERT INTO CUSTOMERS VALUES (13194139540435,7691,'Basov',857);
INSERT INTO CUSTOMERS VALUES (13194139542038,7692,'Da, Silva',593);
INSERT INTO CUSTOMERS VALUES (13194139542919,7693,'Yang',407);
INSERT INTO CUSTOMERS VALUES (15393162788945,7694,'Bravo',729);
INSERT INTO CUSTOMERS VALUES (15393162789115,7695,'Bologan',1223);
INSERT INTO CUSTOMERS VALUES (15393162790100,7696,'Zheng',477);
INSERT INTO CUSTOMERS VALUES (15393162790867,7697,'Dego',1123);
INSERT INTO CUSTOMERS VALUES (15393162794236,7698,'Li',491);
INSERT INTO CUSTOMERS VALUES (15393162794411,7699,'Tan',547);
INSERT INTO CUSTOMERS VALUES (15393162797458,7700,'Poukre-Kono',514);
INSERT INTO CUSTOMERS VALUES (15393162797470,7701,'Silva',587);
INSERT INTO CUSTOMERS VALUES (15393162797904,7702,'Ekman',1369);
INSERT INTO CUSTOMERS VALUES (15393162798700,7703,'Ivanov',863);
INSERT INTO CUSTOMERS VALUES (17592186045215,7704,'Liu',479);
INSERT INTO CUSTOMERS VALUES (17592186046014,7705,'Li',370);
INSERT INTO CUSTOMERS VALUES (17592186047169,7706,'Yang',392);
INSERT INTO CUSTOMERS VALUES (17592186047351,7707,'Popov',858);
INSERT INTO CUSTOMERS VALUES (17592186048828,7708,'Alonso',1352);
INSERT INTO CUSTOMERS VALUES (17592186052834,7709,'Liu',420);
INSERT INTO CUSTOMERS VALUES (19791209301305,7710,'Costa',593);
INSERT INTO CUSTOMERS VALUES (19791209302627,7711,'Allen',882);
INSERT INTO CUSTOMERS VALUES (19791209304277,7712,'Davis',889);
INSERT INTO CUSTOMERS VALUES (19791209305295,7713,'Richter',618);
INSERT INTO CUSTOMERS VALUES (19791209308621,7714,'Zhang',384);
INSERT INTO CUSTOMERS VALUES (19791209310171,7715,'Balawan',658);
INSERT INTO CUSTOMERS VALUES (19791209310860,7716,'Muller',604);
INSERT INTO CUSTOMERS VALUES (21990232560769,7717,'Malik',759);
INSERT INTO CUSTOMERS VALUES (21990232562760,7718,'Wu',352);
INSERT INTO CUSTOMERS VALUES (24189255812310,7719,'Akbari',1160);
INSERT INTO CUSTOMERS VALUES (24189255813850,7720,'Zhang',355);
INSERT INTO CUSTOMERS VALUES (24189255816067,7721,'Taylor',984);
INSERT INTO CUSTOMERS VALUES (24189255816093,7722,'Wang',379);
INSERT INTO CUSTOMERS VALUES (24189255816240,7723,'Guelleh',1123);
INSERT INTO CUSTOMERS VALUES (24189255816585,7724,'Li',444);
INSERT INTO CUSTOMERS VALUES (24189255816945,7725,'Agudelo',1063);
INSERT INTO CUSTOMERS VALUES (24189255821030,7726,'Li',437);
INSERT INTO CUSTOMERS VALUES (24189255821183,7727,'Yang',426);
INSERT INTO CUSTOMERS VALUES (24189255821360,7728,'Zhang',484);
INSERT INTO CUSTOMERS VALUES (26388279069434,7729,'Cardoso',1295);
INSERT INTO CUSTOMERS VALUES (26388279069746,7730,'Abdeslam',967);
INSERT INTO CUSTOMERS VALUES (26388279072160,7731,'Park',1333);
INSERT INTO CUSTOMERS VALUES (26388279072592,7732,'Wang',475);
INSERT INTO CUSTOMERS VALUES (26388279072688,7733,'Garcia',724);
INSERT INTO CUSTOMERS VALUES (26388279072813,7734,'Berman',848);
INSERT INTO CUSTOMERS VALUES (26388279077165,7735,'Santos',804);
INSERT INTO CUSTOMERS VALUES (26388279077293,7736,'Yang',335);
INSERT INTO CUSTOMERS VALUES (26388279077316,7737,'Wu',441);
INSERT INTO CUSTOMERS VALUES (28587302325569,7738,'Smith',1026);
INSERT INTO CUSTOMERS VALUES (28587302326268,7739,'Zhang',354);
INSERT INTO CUSTOMERS VALUES (28587302329664,7740,'Wu',367);
INSERT INTO CUSTOMERS VALUES (28587302330993,7741,'Li',338);
INSERT INTO CUSTOMERS VALUES (28587302332039,7742,'Yang',481);
INSERT INTO CUSTOMERS VALUES (30786325578471,7743,'David',1134);
INSERT INTO CUSTOMERS VALUES (30786325581514,7744,'Kerndlova',1085);
INSERT INTO CUSTOMERS VALUES (30786325581517,7745,'Gerima',1128);
INSERT INTO CUSTOMERS VALUES (30786325583249,7746,'Xu',463);
INSERT INTO CUSTOMERS VALUES (30786325585095,7747,'Watson',984);
INSERT INTO CUSTOMERS VALUES (30786325586746,7748,'Vandenbroucke',1009);
INSERT INTO CUSTOMERS VALUES (32985348836902,7749,'Betancourt',1068);
INSERT INTO CUSTOMERS VALUES (32985348837044,7750,'Khan',791);
INSERT INTO CUSTOMERS VALUES (32985348837890,7751,'Smith',1114);
INSERT INTO CUSTOMERS VALUES (776,7752,'Chen',328);
INSERT INTO CUSTOMERS VALUES (1803,7753,'Alves',592);
INSERT INTO CUSTOMERS VALUES (3295,7754,'Li',314);
INSERT INTO CUSTOMERS VALUES (4486,7755,'Abdeslam',969);
INSERT INTO CUSTOMERS VALUES (4659,7756,'Balawan',650);
INSERT INTO CUSTOMERS VALUES (6002,7757,'Johnson',901);
INSERT INTO CUSTOMERS VALUES (6506,7758,'Cruz',815);
INSERT INTO CUSTOMERS VALUES (8317,7759,'Atem',1044);
INSERT INTO CUSTOMERS VALUES (2199023255793,7760,'Becker',606);
INSERT INTO CUSTOMERS VALUES (2199023256218,7761,'Sheikh',772);
INSERT INTO CUSTOMERS VALUES (2199023263517,7762,'Liu',496);
INSERT INTO CUSTOMERS VALUES (2199023263600,7763,'Rodriguez',1065);
INSERT INTO CUSTOMERS VALUES (2199023264180,7764,'Balawan',657);
INSERT INTO CUSTOMERS VALUES (4398046521897,7765,'Balokovic',515);
INSERT INTO CUSTOMERS VALUES (6597069767274,7766,'Yang',355);
INSERT INTO CUSTOMERS VALUES (6597069767350,7767,'Condariuc',1219);
INSERT INTO CUSTOMERS VALUES (6597069770048,7768,'Jones',1116);
INSERT INTO CUSTOMERS VALUES (6597069770422,7769,'Nguyen',930);
INSERT INTO CUSTOMERS VALUES (6597069774724,7770,'Ho',921);
INSERT INTO CUSTOMERS VALUES (6597069777183,7771,'Chen',471);
INSERT INTO CUSTOMERS VALUES (8796093022831,7772,'Chen',465);
INSERT INTO CUSTOMERS VALUES (8796093023165,7773,'Ivanov',513);
INSERT INTO CUSTOMERS VALUES (8796093027407,7774,'Becker',632);
INSERT INTO CUSTOMERS VALUES (8796093028017,7775,'Sato',675);
INSERT INTO CUSTOMERS VALUES (8796093029517,7776,'Michie',1013);
INSERT INTO CUSTOMERS VALUES (8796093032131,7777,'Zhang',385);
INSERT INTO CUSTOMERS VALUES (10995116278248,7778,'Garcia',743);
INSERT INTO CUSTOMERS VALUES (10995116279225,7779,'Zhang',493);
INSERT INTO CUSTOMERS VALUES (10995116281668,7780,'Cooper',1118);
INSERT INTO CUSTOMERS VALUES (10995116282131,7781,'Kunda',1451);
INSERT INTO CUSTOMERS VALUES (10995116282773,7782,'Li',488);
INSERT INTO CUSTOMERS VALUES (13194139533449,7783,'Gonzalez',1050);
INSERT INTO CUSTOMERS VALUES (13194139534515,7784,'Breton',1136);
INSERT INTO CUSTOMERS VALUES (13194139536412,7785,'Becker',629);
INSERT INTO CUSTOMERS VALUES (13194139537612,7786,'Dumezweni',550);
INSERT INTO CUSTOMERS VALUES (13194139539030,7787,'Wang',497);
INSERT INTO CUSTOMERS VALUES (13194139539890,7788,'Campbell',983);
INSERT INTO CUSTOMERS VALUES (13194139543373,7789,'Sotto',806);
INSERT INTO CUSTOMERS VALUES (15393162788868,7790,'Davies',554);
INSERT INTO CUSTOMERS VALUES (15393162789302,7791,'Law-Yone',1019);
INSERT INTO CUSTOMERS VALUES (15393162789381,7792,'Chan',522);
INSERT INTO CUSTOMERS VALUES (15393162790715,7793,'Murray',1326);
INSERT INTO CUSTOMERS VALUES (15393162790944,7794,'Hu',410);
INSERT INTO CUSTOMERS VALUES (17592186044665,7795,'Bologan',1222);
INSERT INTO CUSTOMERS VALUES (17592186046089,7796,'Dijkstra',1249);
INSERT INTO CUSTOMERS VALUES (17592186050288,7797,'Ilie',1308);
INSERT INTO CUSTOMERS VALUES (17592186052517,7798,'Camp',1327);
INSERT INTO CUSTOMERS VALUES (19791209302626,7799,'Li',364);
INSERT INTO CUSTOMERS VALUES (19791209306163,7800,'Shevchenko',1419);
INSERT INTO CUSTOMERS VALUES (21990232557300,7801,'Ferro',1170);
INSERT INTO CUSTOMERS VALUES (21990232560574,7802,'Zhang',462);
INSERT INTO CUSTOMERS VALUES (21990232560600,7803,'Li',441);
INSERT INTO CUSTOMERS VALUES (24189255813048,7804,'Yang',492);
INSERT INTO CUSTOMERS VALUES (24189255814002,7805,'Hoang',926);
INSERT INTO CUSTOMERS VALUES (24189255816280,7806,'Bonomi',1175);
INSERT INTO CUSTOMERS VALUES (24189255817434,7807,'Kamkar',1164);
INSERT INTO CUSTOMERS VALUES (24189255819365,7808,'Hussain',785);
INSERT INTO CUSTOMERS VALUES (24189255819481,7809,'Lederer',1085);
INSERT INTO CUSTOMERS VALUES (24189255819529,7810,'Mendez',733);
INSERT INTO CUSTOMERS VALUES (24189255819765,7811,'Bombo',1241);
INSERT INTO CUSTOMERS VALUES (24189255822065,7812,'Kuzmina',855);
INSERT INTO CUSTOMERS VALUES (26388279067811,7813,'Fernando',1359);
INSERT INTO CUSTOMERS VALUES (26388279071052,7814,'Law-Yone',1017);
INSERT INTO CUSTOMERS VALUES (26388279071241,7815,'Muller',603);
INSERT INTO CUSTOMERS VALUES (26388279075376,7816,'Dego',1128);
INSERT INTO CUSTOMERS VALUES (28587302326245,7817,'He',416);
INSERT INTO CUSTOMERS VALUES (28587302329501,7818,'Ahmadzai',958);
INSERT INTO CUSTOMERS VALUES (28587302332132,7819,'Hsu',1301);
INSERT INTO CUSTOMERS VALUES (28587302332751,7820,'Tavares',1293);
INSERT INTO CUSTOMERS VALUES (30786325578577,7821,'Motsuri',1091);
INSERT INTO CUSTOMERS VALUES (30786325582049,7822,'Stepanivna',1412);
INSERT INTO CUSTOMERS VALUES (30786325582993,7823,'Taylor',989);
INSERT INTO CUSTOMERS VALUES (30786325585736,7824,'Boy',1387);
INSERT INTO CUSTOMERS VALUES (30786325585898,7825,'Li',355);
INSERT INTO CUSTOMERS VALUES (30786325586987,7826,'Zhang',319);
INSERT INTO CUSTOMERS VALUES (30786325587443,7827,'Ateme, Elanga',1046);
INSERT INTO CUSTOMERS VALUES (32985348834272,7828,'Iqbal',755);
INSERT INTO CUSTOMERS VALUES (32985348835756,7829,'Khan',783);
INSERT INTO CUSTOMERS VALUES (32985348837117,7830,'Mendez',726);
INSERT INTO CUSTOMERS VALUES (32985348837662,7831,'Ahmadzai',959);
INSERT INTO CUSTOMERS VALUES (32985348838633,7832,'Bemba',1091);
INSERT INTO CUSTOMERS VALUES (32985348839210,7833,'Butt',780);
INSERT INTO CUSTOMERS VALUES (32985348839389,7834,'Yang',390);
INSERT INTO CUSTOMERS VALUES (32985348840957,7835,'Rodriguez',714);
INSERT INTO CUSTOMERS VALUES (32985348842365,7836,'Williams',906);
INSERT INTO CUSTOMERS VALUES (32985348842591,7837,'Dia',1315);
INSERT INTO CUSTOMERS VALUES (32985348842676,7838,'Michel',1137);
INSERT INTO CUSTOMERS VALUES (32985348843619,7839,'Hu',490);
INSERT INTO CUSTOMERS VALUES (3261,7840,'Mamo',1125);
INSERT INTO CUSTOMERS VALUES (3544,7841,'Fischer',625);
INSERT INTO CUSTOMERS VALUES (3946,7842,'Zhang',420);
INSERT INTO CUSTOMERS VALUES (5376,7843,'Zhou',483);
INSERT INTO CUSTOMERS VALUES (8054,7844,'Matsudaira',680);
INSERT INTO CUSTOMERS VALUES (8456,7845,'Rodriguez',726);
INSERT INTO CUSTOMERS VALUES (2199023255772,7846,'Rothschild',1129);
INSERT INTO CUSTOMERS VALUES (2199023255892,7847,'Zhang',320);
INSERT INTO CUSTOMERS VALUES (2199023261142,7848,'Yang',331);
INSERT INTO CUSTOMERS VALUES (2199023265588,7849,'Alex',1083);
INSERT INTO CUSTOMERS VALUES (2199023265975,7850,'Binalshibh',1434);
INSERT INTO CUSTOMERS VALUES (2199023266332,7851,'Yang',456);
INSERT INTO CUSTOMERS VALUES (4398046513498,7852,'Xu',473);
INSERT INTO CUSTOMERS VALUES (4398046514743,7853,'Williams',884);
INSERT INTO CUSTOMERS VALUES (4398046514997,7854,'Bembo-Leta',1092);
INSERT INTO CUSTOMERS VALUES (4398046521130,7855,'Lee',1207);
INSERT INTO CUSTOMERS VALUES (4398046521894,7856,'Bessong',1049);
INSERT INTO CUSTOMERS VALUES (6597069767409,7857,'Gonzalez',747);
INSERT INTO CUSTOMERS VALUES (6597069768490,7858,'Chen',370);
INSERT INTO CUSTOMERS VALUES (6597069769631,7859,'Xu',351);
INSERT INTO CUSTOMERS VALUES (6597069770568,7860,'Moore',872);
INSERT INTO CUSTOMERS VALUES (6597069771798,7861,'Lee',1216);
INSERT INTO CUSTOMERS VALUES (6597069775313,7862,'Kanam',1090);
INSERT INTO CUSTOMERS VALUES (6597069776532,7863,'Zhao',485);
INSERT INTO CUSTOMERS VALUES (8796093025078,7864,'Raghu',1011);
INSERT INTO CUSTOMERS VALUES (8796093027994,7865,'Taylor',983);
INSERT INTO CUSTOMERS VALUES (8796093029556,7866,'He',353);
INSERT INTO CUSTOMERS VALUES (8796093029628,7867,'Zhao',452);
INSERT INTO CUSTOMERS VALUES (8796093030933,7868,'Cruz',806);
INSERT INTO CUSTOMERS VALUES (10995116278616,7869,'Yang',408);
INSERT INTO CUSTOMERS VALUES (10995116279059,7870,'Hleb',990);
INSERT INTO CUSTOMERS VALUES (10995116281888,7871,'Tchami',1048);
INSERT INTO CUSTOMERS VALUES (10995116282027,7872,'Zhang',323);
INSERT INTO CUSTOMERS VALUES (10995116282448,7873,'Lu',455);
INSERT INTO CUSTOMERS VALUES (10995116283884,7874,'Yang',377);
INSERT INTO CUSTOMERS VALUES (10995116285014,7875,'Costa',568);
INSERT INTO CUSTOMERS VALUES (10995116287843,7876,'Asoyo',1192);
INSERT INTO CUSTOMERS VALUES (13194139533606,7877,'Zhang',347);
INSERT INTO CUSTOMERS VALUES (13194139538481,7878,'Smith',987);
INSERT INTO CUSTOMERS VALUES (13194139538804,7879,'Barbu',1219);
INSERT INTO CUSTOMERS VALUES (13194139541224,7880,'Smith',1425);
INSERT INTO CUSTOMERS VALUES (13194139542428,7881,'Dijk',1248);
INSERT INTO CUSTOMERS VALUES (15393162788913,7882,'Zhang',360);
INSERT INTO CUSTOMERS VALUES (15393162792509,7883,'Khan',764);
INSERT INTO CUSTOMERS VALUES (15393162792818,7884,'Bach',624);
INSERT INTO CUSTOMERS VALUES (15393162795067,7885,'Ali',791);
INSERT INTO CUSTOMERS VALUES (15393162795599,7886,'Ouma',1189);
INSERT INTO CUSTOMERS VALUES (15393162795803,7887,'Wang',470);
INSERT INTO CUSTOMERS VALUES (15393162796984,7888,'Silva',585);
INSERT INTO CUSTOMERS VALUES (15393162798169,7889,'Li',329);
INSERT INTO CUSTOMERS VALUES (15393162799039,7890,'Chacon',542);
INSERT INTO CUSTOMERS VALUES (17592186047828,7891,'Wang',400);
INSERT INTO CUSTOMERS VALUES (17592186053366,7892,'Garcia',809);
INSERT INTO CUSTOMERS VALUES (17592186053697,7893,'Zhang',425);
INSERT INTO CUSTOMERS VALUES (17592186054135,7894,'Jahani',955);
INSERT INTO CUSTOMERS VALUES (19791209301230,7895,'Parra',1055);
INSERT INTO CUSTOMERS VALUES (19791209304340,7896,'Li',411);
INSERT INTO CUSTOMERS VALUES (19791209304353,7897,'Zhang',397);
INSERT INTO CUSTOMERS VALUES (19791209304491,7898,'Boy',1391);
INSERT INTO CUSTOMERS VALUES (19791209307704,7899,'Yang',466);
INSERT INTO CUSTOMERS VALUES (21990232556088,7900,'Akbar',547);
INSERT INTO CUSTOMERS VALUES (21990232562213,7901,'Khan',791);
INSERT INTO CUSTOMERS VALUES (21990232562376,7902,'Gilels',1415);
INSERT INTO CUSTOMERS VALUES (21990232564940,7903,'Leakey',1196);
INSERT INTO CUSTOMERS VALUES (24189255817423,7904,'Zhang',356);
INSERT INTO CUSTOMERS VALUES (24189255818153,7905,'Zhang',461);
INSERT INTO CUSTOMERS VALUES (24189255818360,7906,'Goma',1218);
INSERT INTO CUSTOMERS VALUES (24189255819552,7907,'Baloch',776);
INSERT INTO CUSTOMERS VALUES (24189255821313,7908,'Kim',1341);
INSERT INTO CUSTOMERS VALUES (26388279066634,7909,'Bauer',632);
INSERT INTO CUSTOMERS VALUES (26388279068402,7910,'Silva',575);
INSERT INTO CUSTOMERS VALUES (26388279069014,7911,'Zakrzewski',1280);
INSERT INTO CUSTOMERS VALUES (26388279069303,7912,'Wu',366);
INSERT INTO CUSTOMERS VALUES (26388279072982,7913,'Cooper',1110);
INSERT INTO CUSTOMERS VALUES (26388279074575,7914,'Xu',368);
INSERT INTO CUSTOMERS VALUES (26388279075797,7915,'Smith',535);
INSERT INTO CUSTOMERS VALUES (28587302324000,7916,'Chen',394);
INSERT INTO CUSTOMERS VALUES (28587302331072,7917,'Levy',1230);
INSERT INTO CUSTOMERS VALUES (28587302331389,7918,'Zhang',394);
INSERT INTO CUSTOMERS VALUES (30786325579972,7919,'Santos',558);
INSERT INTO CUSTOMERS VALUES (30786325580815,7920,'Agudelo',1063);
INSERT INTO CUSTOMERS VALUES (30786325583217,7921,'Li',334);
INSERT INTO CUSTOMERS VALUES (30786325583963,7922,'Xu',338);
INSERT INTO CUSTOMERS VALUES (30786325584597,7923,'Smith',1422);
INSERT INTO CUSTOMERS VALUES (30786325588000,7924,'Gokbakar',1406);
INSERT INTO CUSTOMERS VALUES (32985348834012,7925,'Eri',541);
INSERT INTO CUSTOMERS VALUES (32985348834861,7926,'Gallagher',649);
INSERT INTO CUSTOMERS VALUES (32985348837631,7927,'Nurhaliza',1209);
INSERT INTO CUSTOMERS VALUES (32985348839040,7928,'Lesmana',637);
INSERT INTO CUSTOMERS VALUES (32985348842609,7929,'Ayar',955);
INSERT INTO CUSTOMERS VALUES (32985348843039,7930,'Chen',436);
INSERT INTO CUSTOMERS VALUES (3370,7931,'Fischer',617);
INSERT INTO CUSTOMERS VALUES (4476,7932,'Perera',1362);
INSERT INTO CUSTOMERS VALUES (4874,7933,'Ngoma',1090);
INSERT INTO CUSTOMERS VALUES (5558,7934,'Omonga',1093);
INSERT INTO CUSTOMERS VALUES (7451,7935,'Zhang',355);
INSERT INTO CUSTOMERS VALUES (2199023258078,7936,'Liu',340);
INSERT INTO CUSTOMERS VALUES (2199023261781,7937,'Zhang',310);
INSERT INTO CUSTOMERS VALUES (2199023262832,7938,'Yang',376);
INSERT INTO CUSTOMERS VALUES (2199023263262,7939,'Chen',420);
INSERT INTO CUSTOMERS VALUES (2199023265541,7940,'Muller',621);
INSERT INTO CUSTOMERS VALUES (4398046511127,7941,'Johnson',877);
INSERT INTO CUSTOMERS VALUES (4398046513675,7942,'Wilby',1014);
INSERT INTO CUSTOMERS VALUES (4398046516071,7943,'Brown',540);
INSERT INTO CUSTOMERS VALUES (4398046519106,7944,'Rodriguez',729);
INSERT INTO CUSTOMERS VALUES (4398046521416,7945,'Chen',404);
INSERT INTO CUSTOMERS VALUES (6597069766755,7946,'Zhu',363);
INSERT INTO CUSTOMERS VALUES (6597069768134,7947,'Zhang',421);
INSERT INTO CUSTOMERS VALUES (6597069770110,7948,'Li',458);
INSERT INTO CUSTOMERS VALUES (6597069772310,7949,'Chen',368);
INSERT INTO CUSTOMERS VALUES (6597069772553,7950,'Alonso',1072);
INSERT INTO CUSTOMERS VALUES (6597069773322,7951,'Wei',330);
INSERT INTO CUSTOMERS VALUES (6597069776001,7952,'Ahmad',763);
INSERT INTO CUSTOMERS VALUES (6597069776254,7953,'Liu',346);
INSERT INTO CUSTOMERS VALUES (6597069776825,7954,'Arikan',1410);
INSERT INTO CUSTOMERS VALUES (6597069777175,7955,'Koksal',1405);
INSERT INTO CUSTOMERS VALUES (8796093022744,7956,'Perera',1356);
INSERT INTO CUSTOMERS VALUES (8796093023117,7957,'Frank',597);
INSERT INTO CUSTOMERS VALUES (8796093023137,7958,'Gonzalez',1065);
INSERT INTO CUSTOMERS VALUES (8796093023289,7959,'Sato',686);
INSERT INTO CUSTOMERS VALUES (8796093030681,7960,'Ouma',1190);
INSERT INTO CUSTOMERS VALUES (8796093030914,7961,'Brown',910);
INSERT INTO CUSTOMERS VALUES (10995116278203,7962,'Faye',1322);
INSERT INTO CUSTOMERS VALUES (10995116285549,7963,'Charoenpura',1390);
INSERT INTO CUSTOMERS VALUES (13194139534287,7964,'Jahani',956);
INSERT INTO CUSTOMERS VALUES (13194139534908,7965,'Wang',507);
INSERT INTO CUSTOMERS VALUES (13194139536887,7966,'Wu',402);
INSERT INTO CUSTOMERS VALUES (13194139537785,7967,'Yang',415);
INSERT INTO CUSTOMERS VALUES (13194139539060,7968,'Suarez',1347);
INSERT INTO CUSTOMERS VALUES (13194139539141,7969,'Arnaud',1129);
INSERT INTO CUSTOMERS VALUES (13194139542418,7970,'Baldini',1381);
INSERT INTO CUSTOMERS VALUES (13194139542643,7971,'Alhouthi',1434);
INSERT INTO CUSTOMERS VALUES (13194139542849,7972,'Jong',1251);
INSERT INTO CUSTOMERS VALUES (13194139543825,7973,'Aquino',803);
INSERT INTO CUSTOMERS VALUES (13194139543960,7974,'Lesmana',648);
INSERT INTO CUSTOMERS VALUES (15393162790047,7975,'Ghimire',1242);
INSERT INTO CUSTOMERS VALUES (15393162791016,7976,'Li',368);
INSERT INTO CUSTOMERS VALUES (15393162791624,7977,'Murray',1332);
INSERT INTO CUSTOMERS VALUES (15393162793972,7978,'Hu',313);
INSERT INTO CUSTOMERS VALUES (15393162797258,7979,'Wong',1216);
INSERT INTO CUSTOMERS VALUES (17592186047224,7980,'Santos',562);
INSERT INTO CUSTOMERS VALUES (17592186051793,7981,'Davis',885);
INSERT INTO CUSTOMERS VALUES (19791209302410,7982,'Matveyev',1419);
INSERT INTO CUSTOMERS VALUES (19791209306747,7983,'Adhia',1376);
INSERT INTO CUSTOMERS VALUES (19791209306954,7984,'Aubakirov',1186);
